phy_fitness,diet_pref,act_level,sleep_hrs,mindfulness,career,gender,daily_avg_steps,daily_avg_calories,is_healthy
9,Non-Vegetarian,Highly Active,9,2,Scientist,0,15705,3447,1
9,Non-Vegetarian,Highly Active,5,6,Teacher,1,15411,2907,1
1,Keto,Sedentary,6,8,Doctor,0,4662,1945,0
9,Non-Vegetarian,Highly Active,6,4,Doctor,1,16726,3173,1
1,Pescatarian,Sedentary,8,10,Scientist,1,2127,1935,0
3,Vegetarian,Sedentary,5,9,Engineer,1,2690,1519,0
3,Non-Vegetarian,Sedentary,8,9,Teacher,0,4026,1821,0
1,Vegetarian,Sedentary,5,10,Engineer,0,2871,1585,0
5,Pescatarian,Lightly Active,8,10,Teacher,0,7156,2239,1
2,Keto,Sedentary,7,10,Manager,1,2858,2076,0
5,Vegetarian,Lightly Active,5,3,Engineer,1,6452,2238,0
1,Vegetarian,Sedentary,5,4,Freelancer,0,4410,1853,0
7,Vegan,Active,9,8,Artist,1,10733,2287,1
9,Non-Vegetarian,Highly Active,5,1,Manager,1,19896,2991,0
6,Vegetarian,Lightly Active,5,4,Business,1,6041,2136,0
9,Non-Vegetarian,Highly Active,5,10,Lawyer,0,15016,2926,1
6,Non-Vegetarian,Lightly Active,9,3,Nurse,1,8229,2040,0
6,Pescatarian,Lightly Active,5,10,Nurse,1,9838,2336,1
7,Vegan,Active,6,9,Lawyer,0,12923,2744,1
8,Vegan,Active,8,6,Artist,1,10770,2773,1
10,Non-Vegetarian,Highly Active,8,10,Doctor,0,18890,3485,1
9,Non-Vegetarian,Highly Active,8,4,Engineer,0,16530,2805,1
4,Keto,Lightly Active,5,3,Freelancer,0,6454,2084,0
2,Pescatarian,Sedentary,6,5,Freelancer,1,4649,1621,0
8,Keto,Active,5,9,Doctor,0,12964,2935,1
5,Vegetarian,Lightly Active,5,3,Freelancer,1,8741,1876,0
6,Pescatarian,Lightly Active,5,1,Nurse,1,9457,2110,0
10,Non-Vegetarian,Highly Active,5,9,Engineer,1,18170,3615,1
9,Vegan,Highly Active,6,8,Nurse,0,18773,3045,1
10,Vegan,Highly Active,7,2,Teacher,1,18265,3884,1
7,Pescatarian,Active,7,7,Business,1,12331,2451,1
7,Non-Vegetarian,Active,5,5,Business,1,11856,2624,0
2,Vegetarian,Sedentary,6,6,Lawyer,0,2147,1690,0
10,Vegetarian,Highly Active,7,8,Scientist,1,18506,3599,1
1,Non-Vegetarian,Sedentary,8,9,Artist,1,1186,1539,0
8,Vegetarian,Active,5,10,Teacher,1,14539,2292,1
10,Vegetarian,Highly Active,7,2,Scientist,0,19990,3479,1
5,Keto,Lightly Active,5,9,Scientist,1,8994,2008,0
1,Non-Vegetarian,Sedentary,6,1,Scientist,1,3622,1618,0
5,Vegan,Lightly Active,9,5,Business,0,9682,2036,0
9,Vegan,Highly Active,6,8,Teacher,0,19271,2911,1
2,Non-Vegetarian,Sedentary,9,8,Artist,1,4109,1578,0
9,Vegan,Highly Active,5,10,Lawyer,1,19482,3608,1
4,Pescatarian,Lightly Active,5,6,Teacher,1,6054,2418,0
1,Keto,Sedentary,8,10,Engineer,1,2454,2094,0
10,Keto,Highly Active,8,4,Business,0,17203,4137,1
10,Non-Vegetarian,Highly Active,6,9,Manager,1,18985,2998,1
1,Keto,Sedentary,8,5,Business,0,1293,1913,0
1,Vegan,Sedentary,8,6,Teacher,0,2864,1690,0
8,Vegetarian,Active,9,5,Teacher,1,10357,2553,1
2,Vegetarian,Sedentary,5,2,Teacher,0,1237,1689,0
7,Pescatarian,Active,9,5,Teacher,1,10409,3028,1
9,Non-Vegetarian,Highly Active,5,2,Artist,0,16550,2956,0
10,Non-Vegetarian,Highly Active,8,7,Engineer,1,18326,3661,1
2,Vegan,Sedentary,9,2,Artist,1,4212,1696,0
6,Keto,Lightly Active,5,5,Freelancer,1,5592,2410,0
3,Non-Vegetarian,Sedentary,8,2,Business,0,1584,1916,0
9,Non-Vegetarian,Highly Active,8,10,Lawyer,1,15067,3657,1
6,Pescatarian,Lightly Active,5,6,Doctor,0,5153,2346,0
5,Pescatarian,Lightly Active,5,5,Doctor,1,7325,2409,0
2,Vegetarian,Sedentary,9,5,Business,0,1790,1712,0
2,Non-Vegetarian,Sedentary,8,8,Lawyer,0,2492,1812,0
3,Vegetarian,Sedentary,8,10,Scientist,1,3896,1561,0
1,Keto,Sedentary,6,1,Artist,0,2033,1743,0
6,Vegan,Lightly Active,5,9,Teacher,0,7215,1739,0
3,Keto,Sedentary,9,10,Engineer,0,4683,2074,1
7,Non-Vegetarian,Active,6,1,Nurse,0,10898,2657,0
3,Pescatarian,Sedentary,5,6,Engineer,1,1904,1965,0
7,Keto,Active,9,6,Artist,1,11262,3005,1
8,Non-Vegetarian,Active,5,7,Nurse,0,14897,2411,1
1,Non-Vegetarian,Sedentary,9,8,Scientist,1,3407,1543,0
6,Pescatarian,Lightly Active,5,1,Nurse,0,7984,2444,0
3,Vegetarian,Sedentary,8,1,Freelancer,0,3684,1816,0
2,Non-Vegetarian,Sedentary,6,5,Teacher,1,2107,1698,0
3,Vegetarian,Sedentary,9,9,Freelancer,0,1468,1913,0
1,Pescatarian,Sedentary,6,4,Teacher,0,3009,1969,0
9,Vegetarian,Highly Active,6,6,Artist,0,19932,3670,1
3,Vegan,Sedentary,9,2,Doctor,0,2295,1791,0
4,Pescatarian,Lightly Active,6,6,Nurse,0,7684,2283,0
9,Keto,Highly Active,8,4,Artist,0,19000,3557,1
6,Keto,Lightly Active,6,7,Engineer,0,7820,2229,0
10,Pescatarian,Highly Active,7,10,Doctor,1,16306,3711,1
3,Vegetarian,Sedentary,7,10,Engineer,1,2063,1828,0
9,Pescatarian,Highly Active,8,4,Artist,1,18569,2948,1
2,Pescatarian,Sedentary,9,1,Lawyer,0,1736,1847,0
9,Vegan,Highly Active,7,8,Manager,0,19407,3287,1
7,Vegetarian,Active,7,6,Scientist,1,12241,2248,0
5,Non-Vegetarian,Lightly Active,7,7,Business,0,8082,2292,0
3,Keto,Sedentary,8,2,Lawyer,1,2330,2126,0
3,Non-Vegetarian,Sedentary,7,6,Lawyer,1,1553,1968,0
6,Non-Vegetarian,Lightly Active,9,1,Nurse,1,8513,2307,0
3,Keto,Sedentary,5,6,Nurse,0,1867,1726,0
2,Vegetarian,Sedentary,8,3,Teacher,0,3089,1550,0
10,Pescatarian,Highly Active,9,3,Nurse,0,16527,2918,1
1,Pescatarian,Sedentary,5,5,Manager,0,1794,1852,0
7,Vegetarian,Active,8,4,Nurse,0,10345,2521,0
9,Vegan,Highly Active,9,9,Lawyer,0,19412,3347,1
4,Keto,Lightly Active,9,4,Artist,0,7813,2494,0
1,Keto,Sedentary,8,6,Business,1,2365,2110,0
2,Keto,Sedentary,7,2,Doctor,0,2924,1909,0
5,Non-Vegetarian,Lightly Active,9,5,Doctor,1,5445,2111,0
7,Vegan,Active,8,10,Manager,0,10780,2796,1
7,Vegetarian,Active,9,8,Lawyer,0,11206,2652,1
9,Vegan,Highly Active,5,5,Doctor,1,17634,3865,1
4,Vegan,Lightly Active,5,9,Teacher,1,6368,1873,0
5,Keto,Lightly Active,7,8,Teacher,0,6569,2073,0
10,Non-Vegetarian,Highly Active,8,5,Manager,1,16734,3777,1
6,Non-Vegetarian,Lightly Active,6,1,Business,1,7043,2028,0
2,Non-Vegetarian,Sedentary,7,7,Freelancer,0,1042,1883,0
7,Non-Vegetarian,Active,9,1,Doctor,1,10670,2540,0
10,Keto,Highly Active,5,1,Lawyer,0,19467,3020,0
8,Pescatarian,Active,7,10,Artist,0,10951,3080,1
8,Non-Vegetarian,Active,8,8,Lawyer,1,10456,2755,1
2,Keto,Sedentary,5,10,Scientist,1,3879,2052,0
6,Vegan,Lightly Active,7,3,Doctor,1,7133,2400,0
9,Vegetarian,Highly Active,7,9,Teacher,1,15125,3325,1
10,Vegetarian,Highly Active,8,8,Manager,0,18134,2957,1
7,Pescatarian,Active,8,4,Nurse,0,14923,2495,0
5,Vegetarian,Lightly Active,9,10,Business,1,5831,1823,1
8,Non-Vegetarian,Active,5,7,Nurse,1,10657,2822,0
3,Keto,Sedentary,6,3,Teacher,1,4920,1883,0
9,Vegetarian,Highly Active,8,2,Lawyer,0,18168,3260,1
9,Vegan,Highly Active,7,4,Lawyer,1,16912,3371,1
3,Pescatarian,Sedentary,8,4,Artist,1,1871,1870,0
5,Vegan,Lightly Active,6,10,Nurse,0,9825,2167,1
2,Keto,Sedentary,9,7,Scientist,0,1337,2087,0
6,Pescatarian,Lightly Active,7,1,Doctor,1,7280,2589,0
1,Non-Vegetarian,Sedentary,7,4,Business,1,3752,1923,0
10,Vegan,Highly Active,8,9,Manager,1,18637,2803,1
9,Vegan,Highly Active,6,8,Engineer,0,15514,3743,1
5,Vegetarian,Lightly Active,7,2,Lawyer,0,8666,1852,0
3,Keto,Sedentary,7,10,Doctor,0,1692,1794,0
6,Vegetarian,Lightly Active,6,9,Doctor,1,6802,2228,0
7,Vegetarian,Active,6,8,Doctor,1,14276,2552,1
1,Vegetarian,Sedentary,6,8,Lawyer,1,1043,1500,0
3,Vegetarian,Sedentary,9,9,Lawyer,1,4128,1856,0
9,Non-Vegetarian,Highly Active,9,9,Doctor,0,17867,3647,1
3,Vegan,Sedentary,6,8,Business,1,3674,1815,0
7,Non-Vegetarian,Active,8,5,Doctor,1,10332,2582,0
7,Non-Vegetarian,Active,9,4,Lawyer,0,12470,2814,1
1,Non-Vegetarian,Sedentary,5,8,Nurse,1,2199,1726,0
1,Vegetarian,Sedentary,8,4,Manager,1,3022,1736,0
7,Vegan,Active,6,2,Artist,0,11249,2179,0
5,Vegetarian,Lightly Active,5,5,Engineer,1,9126,2227,0
8,Non-Vegetarian,Active,6,5,Scientist,1,10695,2792,0
2,Vegan,Sedentary,9,2,Engineer,0,2906,1500,0
9,Keto,Highly Active,6,3,Engineer,1,15435,3267,0
9,Non-Vegetarian,Highly Active,8,6,Business,0,15095,3617,1
5,Pescatarian,Lightly Active,6,5,Manager,1,6897,2106,0
2,Non-Vegetarian,Sedentary,6,1,Doctor,1,3225,1742,0
6,Keto,Lightly Active,7,5,Doctor,0,5311,2141,0
10,Vegetarian,Highly Active,5,2,Freelancer,1,17243,3202,0
7,Non-Vegetarian,Active,5,1,Artist,0,14048,2328,0
3,Vegetarian,Sedentary,8,7,Engineer,1,2517,1745,0
1,Vegan,Sedentary,5,5,Artist,0,1879,1500,0
1,Vegan,Sedentary,7,4,Nurse,1,1605,1885,0
9,Keto,Highly Active,7,10,Freelancer,0,19838,3966,1
8,Non-Vegetarian,Active,5,3,Artist,1,13936,2265,0
1,Vegetarian,Sedentary,8,10,Manager,0,1394,1579,0
4,Non-Vegetarian,Lightly Active,5,8,Doctor,1,6278,2360,0
4,Vegetarian,Lightly Active,6,2,Freelancer,1,9109,2199,0
2,Keto,Sedentary,6,8,Scientist,1,4396,1710,0
5,Non-Vegetarian,Lightly Active,5,3,Lawyer,1,6600,2413,0
7,Vegetarian,Active,9,6,Freelancer,0,12923,2662,1
9,Keto,Highly Active,6,7,Nurse,1,15452,3805,1
4,Vegan,Lightly Active,6,10,Freelancer,0,8099,1772,0
3,Vegan,Sedentary,8,3,Engineer,1,1143,1735,0
2,Vegan,Sedentary,9,2,Nurse,0,1788,1742,0
5,Non-Vegetarian,Lightly Active,5,7,Doctor,0,8010,2248,0
6,Keto,Lightly Active,7,10,Manager,0,6158,2150,1
5,Vegan,Lightly Active,7,3,Scientist,1,5431,2046,0
3,Vegan,Sedentary,7,7,Lawyer,1,3084,1540,0
9,Vegan,Highly Active,8,2,Lawyer,1,19321,3640,1
1,Vegetarian,Sedentary,6,4,Engineer,1,1472,1569,0
8,Pescatarian,Active,6,1,Doctor,0,13847,2951,0
1,Pescatarian,Sedentary,8,7,Freelancer,0,2054,1703,0
7,Vegan,Active,6,1,Engineer,0,14374,2571,0
7,Pescatarian,Active,5,8,Business,0,10765,2943,1
8,Non-Vegetarian,Active,6,6,Lawyer,1,10092,2572,0
8,Vegetarian,Active,9,6,Scientist,1,11830,2782,1
1,Pescatarian,Sedentary,5,3,Artist,0,4553,1736,0
2,Non-Vegetarian,Sedentary,5,7,Scientist,1,3935,1617,0
6,Vegetarian,Lightly Active,9,3,Nurse,1,7311,2345,0
4,Keto,Lightly Active,9,5,Manager,1,8034,2462,0
10,Keto,Highly Active,6,10,Scientist,0,15209,3430,1
8,Vegan,Active,7,9,Teacher,1,14442,2669,1
2,Keto,Sedentary,9,3,Scientist,1,3703,2179,0
7,Keto,Active,7,1,Lawyer,1,12580,2613,0
8,Vegetarian,Active,5,1,Business,1,11424,2896,0
10,Vegan,Highly Active,6,4,Engineer,0,19147,3395,1
4,Vegan,Lightly Active,6,7,Teacher,1,7215,1777,0
9,Non-Vegetarian,Highly Active,6,6,Business,1,15202,3293,1
7,Pescatarian,Active,5,2,Manager,1,13095,2992,0
3,Pescatarian,Sedentary,9,6,Lawyer,0,2557,1628,0
5,Non-Vegetarian,Lightly Active,9,6,Lawyer,0,6855,2098,0
10,Vegan,Highly Active,8,6,Nurse,1,17524,3726,1
10,Keto,Highly Active,6,7,Manager,1,17748,3110,1
8,Vegetarian,Active,8,5,Business,1,12315,2549,1
4,Pescatarian,Lightly Active,7,2,Scientist,1,6567,2431,0
8,Vegetarian,Active,9,1,Nurse,0,13940,2805,0
6,Non-Vegetarian,Lightly Active,8,2,Freelancer,0,8625,1938,0
9,Keto,Highly Active,9,4,Manager,0,19787,3585,1
4,Vegan,Lightly Active,8,8,Artist,0,9622,1893,0
6,Keto,Lightly Active,7,10,Scientist,1,7575,2041,1
3,Pescatarian,Sedentary,9,3,Engineer,1,3664,1659,0
7,Keto,Active,8,1,Doctor,0,10875,3064,0
6,Vegan,Lightly Active,9,10,Artist,1,7905,2039,1
6,Pescatarian,Lightly Active,9,1,Nurse,0,6566,2510,0
6,Pescatarian,Lightly Active,6,2,Business,1,6867,2572,0
2,Pescatarian,Sedentary,9,8,Lawyer,0,1432,1964,0
5,Non-Vegetarian,Lightly Active,7,7,Lawyer,1,5350,2399,0
8,Pescatarian,Active,7,1,Freelancer,0,10069,2718,0
6,Pescatarian,Lightly Active,5,3,Nurse,1,7497,1994,0
3,Vegan,Sedentary,6,2,Lawyer,1,4317,1544,0
4,Pescatarian,Lightly Active,9,7,Manager,0,7089,2001,0
5,Vegetarian,Lightly Active,7,9,Nurse,1,7728,1815,0
5,Vegan,Lightly Active,9,5,Scientist,0,8581,1850,0
7,Vegetarian,Active,8,10,Lawyer,1,13594,2795,1
8,Pescatarian,Active,8,6,Scientist,0,11844,2488,1
9,Vegan,Highly Active,6,3,Artist,1,18663,3562,1
4,Pescatarian,Lightly Active,8,3,Manager,0,5479,2498,0
6,Non-Vegetarian,Lightly Active,7,10,Nurse,0,7757,2467,1
9,Non-Vegetarian,Highly Active,6,5,Nurse,1,18601,3294,1
6,Vegetarian,Lightly Active,9,8,Lawyer,0,7534,2005,1
1,Keto,Sedentary,9,1,Doctor,0,1209,2137,0
3,Vegetarian,Sedentary,6,5,Scientist,1,3980,1778,0
7,Keto,Active,5,2,Manager,1,13753,3194,0
10,Vegan,Highly Active,8,4,Teacher,0,18224,3545,1
6,Pescatarian,Lightly Active,5,9,Scientist,1,5856,2557,0
9,Vegan,Highly Active,5,7,Business,1,15986,3769,1
7,Vegetarian,Active,6,8,Scientist,1,10441,2234,1
1,Pescatarian,Sedentary,8,1,Nurse,1,4523,1746,0
5,Pescatarian,Lightly Active,9,5,Lawyer,1,8309,2515,0
3,Vegan,Sedentary,8,6,Teacher,1,4786,1500,0
6,Keto,Lightly Active,7,3,Business,1,5967,2096,0
9,Pescatarian,Highly Active,9,3,Freelancer,0,17474,3950,1
9,Keto,Highly Active,8,5,Engineer,0,19333,3196,1
9,Vegan,Highly Active,6,4,Lawyer,1,19697,3060,1
8,Vegan,Active,9,3,Engineer,1,11032,2512,0
6,Vegan,Lightly Active,9,1,Engineer,0,7794,2082,0
10,Vegetarian,Highly Active,7,2,Teacher,1,17893,2928,1
5,Vegan,Lightly Active,8,10,Doctor,1,7111,2355,1
10,Pescatarian,Highly Active,6,3,Freelancer,1,15170,4068,1
5,Non-Vegetarian,Lightly Active,5,3,Teacher,0,6559,2475,0
3,Vegetarian,Sedentary,9,5,Freelancer,0,2661,1758,0
10,Vegan,Highly Active,7,9,Engineer,0,17946,3694,1
3,Pescatarian,Sedentary,5,10,Artist,0,3792,1976,0
4,Vegetarian,Lightly Active,7,1,Lawyer,1,9898,2326,0
8,Vegan,Active,6,8,Lawyer,1,14023,2398,1
4,Non-Vegetarian,Lightly Active,9,6,Lawyer,0,7274,1838,0
10,Vegetarian,Highly Active,6,8,Scientist,0,19553,3689,1
2,Vegetarian,Sedentary,9,1,Nurse,1,1978,1500,0
5,Pescatarian,Lightly Active,7,8,Lawyer,0,5358,2328,0
3,Non-Vegetarian,Sedentary,7,10,Teacher,0,2080,1509,0
8,Vegan,Active,5,2,Teacher,1,10799,2787,0
5,Pescatarian,Lightly Active,6,3,Lawyer,1,9161,2251,0
10,Vegan,Highly Active,6,1,Freelancer,0,17821,3389,0
10,Vegetarian,Highly Active,8,10,Artist,1,17486,3075,1
9,Keto,Highly Active,9,7,Lawyer,0,17340,3558,1
7,Keto,Active,6,2,Doctor,0,13906,2690,0
9,Non-Vegetarian,Highly Active,7,10,Artist,1,19390,3342,1
8,Pescatarian,Active,7,6,Freelancer,0,13315,3097,1
4,Keto,Lightly Active,9,1,Nurse,0,8486,2299,0
4,Keto,Lightly Active,8,8,Artist,0,9540,2349,0
8,Vegan,Active,5,2,Teacher,0,12214,2220,0
1,Pescatarian,Sedentary,5,10,Manager,0,4512,1914,0
6,Non-Vegetarian,Lightly Active,7,1,Lawyer,0,6996,2119,0
2,Pescatarian,Sedentary,9,4,Freelancer,0,2456,1761,0
7,Vegetarian,Active,8,7,Engineer,1,11107,2503,1
6,Vegetarian,Lightly Active,7,6,Engineer,0,8632,2448,0
5,Vegan,Lightly Active,8,7,Nurse,0,7942,2145,0
1,Keto,Sedentary,8,9,Lawyer,0,1001,2107,0
2,Pescatarian,Sedentary,7,5,Scientist,0,3561,1894,0
7,Pescatarian,Active,8,8,Artist,1,13188,2393,1
6,Vegetarian,Lightly Active,7,4,Artist,0,6844,1958,0
5,Keto,Lightly Active,6,5,Business,1,9409,2209,0
2,Non-Vegetarian,Sedentary,7,5,Freelancer,0,4587,1789,0
8,Vegetarian,Active,8,4,Engineer,1,13180,2388,1
3,Vegan,Sedentary,7,4,Manager,0,1706,1647,0
7,Vegetarian,Active,9,3,Nurse,0,12792,2493,0
5,Vegetarian,Lightly Active,8,2,Business,0,6898,2063,0
3,Keto,Sedentary,6,4,Teacher,1,2215,1813,0
2,Non-Vegetarian,Sedentary,7,6,Engineer,1,3407,1742,0
5,Keto,Lightly Active,5,6,Engineer,0,9757,2070,0
4,Vegetarian,Lightly Active,6,7,Doctor,1,5766,2216,0
10,Vegan,Highly Active,7,10,Manager,1,19572,3152,1
4,Keto,Lightly Active,8,4,Teacher,0,7551,2597,0
8,Vegetarian,Active,6,2,Manager,1,11377,2370,0
8,Vegan,Active,7,8,Teacher,1,14577,2809,1
10,Pescatarian,Highly Active,5,2,Manager,1,18684,3054,0
4,Non-Vegetarian,Lightly Active,7,4,Scientist,1,5956,1889,0
7,Non-Vegetarian,Active,5,9,Manager,0,10872,2472,1
10,Pescatarian,Highly Active,7,2,Engineer,0,19242,3794,1
10,Keto,Highly Active,5,5,Business,0,16511,3334,1
7,Non-Vegetarian,Active,7,10,Scientist,1,12327,2314,1
7,Non-Vegetarian,Active,8,4,Business,0,13665,2898,0
1,Vegan,Sedentary,6,9,Engineer,1,3257,1730,0
2,Vegetarian,Sedentary,7,4,Artist,1,2995,1702,0
1,Vegan,Sedentary,8,4,Teacher,0,2589,1760,0
3,Keto,Sedentary,9,5,Freelancer,1,1824,2019,0
6,Keto,Lightly Active,5,5,Manager,1,7404,2209,0
3,Vegetarian,Sedentary,7,2,Teacher,1,2648,1655,0
6,Keto,Lightly Active,9,3,Artist,0,6277,2326,0
4,Vegan,Lightly Active,5,8,Doctor,1,8174,2026,0
2,Vegan,Sedentary,8,4,Freelancer,1,1185,1858,0
7,Non-Vegetarian,Active,7,7,Engineer,0,11631,2501,1
4,Pescatarian,Lightly Active,8,4,Freelancer,0,5377,2543,0
6,Keto,Lightly Active,8,7,Freelancer,0,8719,2512,1
6,Vegan,Lightly Active,6,6,Scientist,0,8289,2362,0
7,Vegan,Active,8,7,Business,1,14719,2718,1
9,Non-Vegetarian,Highly Active,9,1,Nurse,0,19149,3568,1
3,Non-Vegetarian,Sedentary,5,3,Business,0,3244,1823,0
2,Vegetarian,Sedentary,5,3,Lawyer,0,1635,1754,0
6,Vegetarian,Lightly Active,8,10,Freelancer,1,9592,2358,1
7,Keto,Active,9,5,Engineer,0,11601,2621,1
6,Keto,Lightly Active,9,5,Artist,1,6609,2187,0
8,Keto,Active,7,5,Business,0,14708,2858,1
10,Keto,Highly Active,5,9,Freelancer,0,17678,3833,1
9,Keto,Highly Active,9,7,Teacher,0,18325,4073,1
9,Vegan,Highly Active,7,6,Teacher,1,15145,3063,1
9,Non-Vegetarian,Highly Active,8,5,Lawyer,0,18778,3222,1
1,Keto,Sedentary,6,8,Scientist,0,4428,1982,0
6,Vegetarian,Lightly Active,7,8,Teacher,0,8458,2300,0
5,Vegan,Lightly Active,7,6,Engineer,0,9042,2316,0
8,Vegan,Active,9,8,Manager,0,13460,2673,1
3,Non-Vegetarian,Sedentary,6,7,Engineer,1,1917,1802,0
1,Vegan,Sedentary,8,7,Teacher,0,2484,1595,0
5,Vegan,Lightly Active,6,1,Freelancer,0,8076,1788,0
10,Pescatarian,Highly Active,6,5,Engineer,1,15002,2931,1
1,Pescatarian,Sedentary,5,3,Freelancer,0,2387,1771,0
2,Pescatarian,Sedentary,8,7,Manager,0,4022,1776,0
5,Vegan,Lightly Active,6,9,Lawyer,0,9455,2315,0
4,Keto,Lightly Active,8,6,Teacher,1,6639,2629,0
4,Pescatarian,Lightly Active,9,6,Artist,0,8643,1988,0
4,Vegetarian,Lightly Active,7,7,Engineer,1,8054,1837,0
4,Pescatarian,Lightly Active,7,8,Engineer,0,7609,2256,0
2,Keto,Sedentary,7,10,Freelancer,1,1747,1808,0
2,Pescatarian,Sedentary,6,7,Scientist,0,3068,1708,0
5,Keto,Lightly Active,8,4,Engineer,1,7632,2589,0
2,Non-Vegetarian,Sedentary,6,9,Lawyer,0,3290,1577,0
4,Pescatarian,Lightly Active,6,4,Doctor,1,7856,2544,0
5,Pescatarian,Lightly Active,7,8,Lawyer,1,7243,1901,0
10,Non-Vegetarian,Highly Active,7,6,Freelancer,0,18449,3564,1
8,Vegetarian,Active,9,7,Manager,1,13486,2552,1
3,Keto,Sedentary,6,5,Business,0,2000,1755,0
7,Pescatarian,Active,5,5,Nurse,0,14191,2568,0
6,Vegan,Lightly Active,9,9,Lawyer,1,9729,2047,1
2,Vegetarian,Sedentary,5,6,Doctor,1,1024,1795,0
5,Non-Vegetarian,Lightly Active,9,10,Teacher,0,9570,2084,1
8,Vegan,Active,7,4,Manager,0,11430,2445,0
3,Vegan,Sedentary,7,5,Teacher,0,4034,1503,0
1,Vegan,Sedentary,9,5,Doctor,0,3712,1745,0
4,Vegan,Lightly Active,8,4,Nurse,0,6646,2149,0
2,Pescatarian,Sedentary,5,2,Doctor,1,1880,1761,0
1,Vegetarian,Sedentary,9,8,Freelancer,0,4568,1898,0
5,Vegetarian,Lightly Active,5,9,Manager,0,9858,2384,0
8,Keto,Active,8,6,Teacher,0,13766,2922,1
7,Vegetarian,Active,8,7,Engineer,1,13499,2366,1
7,Pescatarian,Active,9,8,Scientist,1,10571,2881,1
5,Keto,Lightly Active,8,9,Lawyer,0,8675,2130,1
1,Pescatarian,Sedentary,7,6,Lawyer,1,3502,2026,0
5,Vegetarian,Lightly Active,8,9,Manager,1,9397,2426,1
10,Vegan,Highly Active,6,1,Freelancer,1,16219,3599,0
3,Pescatarian,Sedentary,9,6,Artist,1,3752,2097,0
7,Keto,Active,7,5,Nurse,1,11070,2948,0
10,Pescatarian,Highly Active,6,1,Artist,1,17931,4047,0
9,Non-Vegetarian,Highly Active,9,4,Artist,0,19635,3756,1
10,Vegetarian,Highly Active,6,6,Doctor,0,17824,3255,1
8,Vegan,Active,6,1,Artist,0,13068,2132,0
2,Pescatarian,Sedentary,9,4,Business,0,3911,1747,0
7,Pescatarian,Active,6,8,Nurse,0,10522,2581,1
7,Vegan,Active,8,7,Doctor,0,12336,2710,1
3,Non-Vegetarian,Sedentary,9,2,Business,1,2839,1759,0
5,Vegetarian,Lightly Active,5,8,Doctor,1,6577,2311,0
7,Pescatarian,Active,6,9,Business,1,10683,2980,1
6,Vegan,Lightly Active,6,5,Doctor,0,7883,2153,0
2,Vegan,Sedentary,5,3,Freelancer,0,2477,1632,0
4,Non-Vegetarian,Lightly Active,6,4,Manager,0,6399,2461,0
1,Vegan,Sedentary,7,7,Artist,0,2148,1869,0
2,Keto,Sedentary,7,10,Lawyer,1,2751,2194,0
8,Keto,Active,8,3,Lawyer,1,10673,2651,0
1,Keto,Sedentary,7,4,Nurse,0,2155,1791,0
6,Non-Vegetarian,Lightly Active,7,1,Business,0,7153,2497,0
3,Keto,Sedentary,5,4,Business,1,2520,1900,0
5,Non-Vegetarian,Lightly Active,8,8,Artist,0,7273,2364,0
9,Keto,Highly Active,9,3,Teacher,0,16527,4064,1
6,Vegetarian,Lightly Active,9,10,Lawyer,0,5684,2004,1
7,Keto,Active,6,10,Manager,1,12732,2523,1
5,Keto,Lightly Active,5,5,Doctor,0,6591,2369,0
1,Pescatarian,Sedentary,6,10,Nurse,1,4154,1806,0
10,Keto,Highly Active,5,8,Scientist,0,18826,3094,1
8,Vegetarian,Active,7,5,Artist,1,10224,2850,0
9,Pescatarian,Highly Active,7,4,Manager,1,19305,4097,1
9,Keto,Highly Active,7,4,Engineer,0,19177,3217,1
9,Vegetarian,Highly Active,8,7,Business,0,19797,3368,1
5,Vegan,Lightly Active,6,2,Manager,1,9428,1918,0
4,Non-Vegetarian,Lightly Active,6,2,Doctor,0,8182,1902,0
9,Vegan,Highly Active,6,5,Manager,1,17741,3016,1
6,Pescatarian,Lightly Active,6,5,Lawyer,0,8934,2434,0
8,Vegan,Active,7,3,Nurse,1,10976,2733,0
1,Non-Vegetarian,Sedentary,7,2,Manager,0,3867,1842,0
8,Vegan,Active,5,7,Doctor,1,12639,2445,0
7,Keto,Active,5,8,Manager,0,10576,3023,1
9,Keto,Highly Active,9,9,Business,0,15420,3673,1
9,Non-Vegetarian,Highly Active,6,10,Teacher,0,19287,3335,1
1,Keto,Sedentary,5,4,Manager,1,2207,2044,0
6,Pescatarian,Lightly Active,8,1,Nurse,0,9837,1965,0
6,Pescatarian,Lightly Active,5,8,Nurse,0,8151,2273,0
1,Vegetarian,Sedentary,6,4,Manager,1,2923,1860,0
10,Vegan,Highly Active,9,2,Business,1,15870,3694,1
7,Vegan,Active,7,3,Freelancer,1,11720,2868,0
4,Vegetarian,Lightly Active,5,10,Lawyer,1,5912,2080,0
5,Vegetarian,Lightly Active,5,3,Freelancer,1,8608,2128,0
2,Vegetarian,Sedentary,5,5,Teacher,1,3154,1503,0
4,Vegetarian,Lightly Active,7,3,Manager,0,8375,2403,0
8,Non-Vegetarian,Active,7,8,Freelancer,0,11620,2482,1
6,Vegan,Lightly Active,7,6,Doctor,1,9560,2337,0
1,Vegetarian,Sedentary,7,5,Nurse,1,4420,1690,0
5,Pescatarian,Lightly Active,7,4,Lawyer,1,8841,2508,0
9,Keto,Highly Active,6,9,Freelancer,0,15257,3276,1
